"Channel Title","Channel URL","Channel ID",Position,"Video Title","Video URL","Video ID","Publish Date",Duration,Views,Description,"Thumbnail URL","Availability Status"
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,30,"St. Kitts to St. Maarten with Makana Ferry (Statia & Saba Stops!) Island Hopping Caribbean Adventure",https://www.youtube.com/watch?v=EKgbBYjZMds,EKgbBYjZMds,2026-04-02T12:23:35Z,22:56,242,"Join me on an unforgettable Caribbean journey aboard the Makana Ferry as we sail from Basseterre, St. Kitts 🇰🇳 to Philipsburg, Sint Maarten 🇸🇽 — with scenic stops in Statia (St. Eustatius) and the breathtaking island of Saba 🌋
Experience crystal-clear waters, stunning coastlines, and the unique charm of each island along the way. From the harbor of Basseterre to the dramatic cliffs of Saba and the laid-back beauty of Statia, this ferry trip is one of the most scenic ways to explore the Caribbean.
If you love island hopping, travel vlogs, and ocean views, this one’s for you!


#CaribbeanTravel #IslandHopping #StKitts #SintMaarten #Philipsburg #Basseterre #SabaIsland #Statia #StEustatius #MakanaFerry #TravelVlog #FerryRide #CaribbeanIslands #OceanViews #TropicalTravel #TravelVideo #ExploreCaribbean #BoatTrip #IslandLife #Wanderlust",https://i.ytimg.com/vi/EKgbBYjZMds/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,31,"Driving in Saint Kitts and Nevis - South West Coast to Basseterre",https://www.youtube.com/watch?v=ko803Xoresg,ko803Xoresg,2026-03-21T15:00:18Z,05:23,184,,https://i.ytimg.com/vi/ko803Xoresg/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,32,"Makana Ferry",https://www.youtube.com/watch?v=wcEtxYgwOqU,wcEtxYgwOqU,2026-02-28T14:52:46Z,00:44,289,,https://i.ytimg.com/vi/wcEtxYgwOqU/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,33,"Sint Maarten Paradise| Waves at Mullet Bay Beach 🌊☀️ | #Shorts",https://www.youtube.com/watch?v=b6yuOhbdQ5g,b6yuOhbdQ5g,2026-02-26T00:53:10Z,00:39,352,"Golden sunrise and powerful ocean waves rolling onto Mullet Bay Beach in Sint Maarten. 🌴 The Caribbean morning light makes the water glow as tides crash along this tropical paradise. Relax, unwind, and enjoy the soothing sounds of the sea.
📍 Location: Mullet Bay Beach, Sint Maarten
🌊 Crystal clear water, golden sand & stunning sunrise vibes
#MulletBay #SintMaarten #Caribbean #BeachWaves #OceanSounds #MorningSun #TropicalParadise #IslandLife #TravelShorts #BeachVibes #NatureLovers #RelaxingVideo #YouTubeShorts",https://i.ytimg.com/vi/b6yuOhbdQ5g/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,34,"Guadeloupe Paradise | Big Waves at Pointe des Châteaux 🌊☀️",https://www.youtube.com/watch?v=fbNkQs_-4tk,fbNkQs_-4tk,2026-02-21T00:06:58Z,00:17,"1,046","Powerful Atlantic waves crashing against the cliffs of Pointe des Châteaux in Guadeloupe.
Sunny skies, turquoise water, and raw Caribbean energy 🌊🔥
One of the most breathtaking spots on Grande-Terre island! 

#Guadeloupe #PointeDesChateaux #Caribbean #BigWaves #OceanVibes #TravelShorts #IslandLife #SunnyDay #TropicalParadise #YouTubeShorts",https://i.ytimg.com/vi/fbNkQs_-4tk/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,35,"Guadeloupe Blue Paradise in Le Gosier 🇬🇵 | Relaxing Beach Sounds",https://www.youtube.com/watch?v=ClWLbLgk2O8,ClWLbLgk2O8,2026-02-20T00:06:07Z,00:26,"1,163","urquoise water, soft waves, and total calm in Le Gosier, Guadeloupe 🇬🇵
Take 30 seconds to breathe, relax, and escape to the Caribbean.
Headphones recommended 🎧
#CaribbeanVibes #BeachRelaxation #OceanSounds #TravelShorts #Paradise",https://i.ytimg.com/vi/ClWLbLgk2O8/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,36,"Pelicans Flying at Sunset 🌅 | Le Gosier Bay, Guadeloupe",https://www.youtube.com/watch?v=rwj7UEINJXs,rwj7UEINJXs,2026-02-17T01:04:20Z,00:35,584,"Watch pelicans glide across the golden Caribbean sky at sunset in Le Gosier Bay, Guadeloupe 🌅🦩
The calm waters, warm colors, and peaceful island vibes make this a pure tropical moment.
📍 Location: Le Gosier Bay, Guadeloupe
🌊 Caribbean Sea
🎥 Captured during golden hour
If you love nature, sunsets, and island life, don’t forget to like & subscribe for more travel shorts!
#Guadeloupe #LeGosier #CaribbeanSunset #Pelicans #NatureShorts #IslandLife #TravelShorts",https://i.ytimg.com/vi/rwj7UEINJXs/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,37,"Guadeloupe Carnival Parade 2026 🎭🥁 Trumpets & Drums | Caribbean Vibes",https://www.youtube.com/watch?v=0MnLiv7aYw8,0MnLiv7aYw8,2026-02-15T17:48:28Z,01:10,"1,031","Experience the vibrant energy of the Guadeloupe Carnival Parade at Carrefour Hypermarket! 🎭🥁
Feel the rhythm of powerful trumpets and drums, colorful costumes, and the incredible Caribbean atmosphere as performers bring the streets to life. This unforgettable carnival celebration in Guadeloupe showcases traditional music, culture, and non-stop festive vibes.
Carnival in Guadeloupe is one of the most exciting events in the Caribbean, blending music, dance, and community spirit. Whether you love brass bands, street parades, or tropical festivals, this video captures the true essence of island celebration.
📍 Location: Carrefour Hypermarket, Guadeloupe
🎺 Live brass band performance
🥁 Traditional carnival drums
🎭 Caribbean street culture
👉 Don’t forget to LIKE, COMMENT, and SUBSCRIBE for more Caribbean events and travel experiences!
#GuadeloupeCarnival #CaribbeanFestival #CarnivalParade #BrassBand #IslandVibes",https://i.ytimg.com/vi/0MnLiv7aYw8/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,38,"Maho Beach Sint Maarten 🌇🌴🏖️",https://www.youtube.com/watch?v=ovR7D7qSYCw,ovR7D7qSYCw,2026-02-13T23:02:10Z,00:19,266,,https://i.ytimg.com/vi/ovR7D7qSYCw/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,39,"Sint Maarten Philipsbourg sunset 🌴🌇",https://www.youtube.com/watch?v=TMu_D4982i8,TMu_D4982i8,2026-02-13T01:39:10Z,00:57,142,,https://i.ytimg.com/vi/TMu_D4982i8/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,40,"Cruise ship horns leaving Sint Maarten Philipsbourg -Love Boat theme",https://www.youtube.com/watch?v=rQ1zzU_gLYI,rQ1zzU_gLYI,2026-02-13T01:09:04Z,00:46,854,,https://i.ytimg.com/vi/rQ1zzU_gLYI/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,41,"Cruise ships arriving to Port Zante Saint Kitts 🌴 09/02/2026",https://www.youtube.com/watch?v=tUvWKLCzglI,tUvWKLCzglI,2026-02-10T11:57:09Z,00:30,397,,https://i.ytimg.com/vi/tUvWKLCzglI/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,42,"Cruise ship leaving the Port Zante, Saint Kitts 🌊🚢 Norwegian Getaway",https://www.youtube.com/watch?v=oWEMAG1bo5o,oWEMAG1bo5o,2026-02-08T23:30:44Z,00:25,"1,257",,https://i.ytimg.com/vi/oWEMAG1bo5o/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,43,"Breathtaking Barbados Beaches ⛱️🌴 | Pebbles Beach | Caribbean Paradise #Shorts #lovebarbados",https://www.youtube.com/watch?v=IfrSGUZ6-lE,IfrSGUZ6-lE,2025-09-26T16:02:17Z,00:23,248,"Discover the stunning beaches of Barbados 🌊 From crystal-clear waters to golden sands, this Caribbean paradise is perfect for relaxation and adventure. 🇧🇧✨

If you love tropical travel, subscribe for more shorts from the world’s most beautiful destinations!


#Barbados #BarbadosBeaches #Caribbean #TravelShorts #BeachVibes #IslandLife #CaribbeanParadise #TravelGoals #Barbados2025 #TropicalGetaway",https://i.ytimg.com/vi/IfrSGUZ6-lE/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,44,"Wow Amazing Vocals🤩 | Hallelujah | Barbados Police Service Band | Hastings | Sunset 🌊✨",https://www.youtube.com/watch?v=TsyPZqO6-jo,TsyPZqO6-jo,2025-09-21T19:22:46Z,01:27,254,"Experience the soul-stirring performance of Hallelujah by the Barbados Police Service Band, featuring an incredible female vocalist. A breathtaking moment of music, passion, and oceanfront magic. 🌴🎶

#Hallelujah #BarbadosPoliceBand #LiveMusic #FemaleVocalist #HastingsByTheSea #BarbadosMusic #ConcertVibes #OceanfrontConcert #CaribbeanMusic #MusicShorts #leonardcohen #SundayVibes",https://i.ytimg.com/vi/TsyPZqO6-jo/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,45,"Martinique Carnival 2025 | Walk Before Mardi Gras Red & Black Parade in Fort-de-France",https://www.youtube.com/watch?v=M6vc8iOIKzA,M6vc8iOIKzA,2025-08-29T19:10:44Z,07:04,579,"Take a short walk through the vibrant streets of Fort-de-France, Martinique, just before the Mardi Gras celebrations begin! 🎉
Locals dressed in striking red and black outfits fill the streets with rhythm, dance, and anticipation for the big carnival days ahead. 🇲🇶✨

👉 Experience the energy, culture, and traditions of Martinique’s Carnival as the city comes alive before the festivities truly begin.

If you enjoyed this glimpse of Martinique’s carnival spirit, don’t forget to like 👍, comment 💬, and subscribe 🔔 for more Caribbean vibes!

📍 Location: Fort-de-France, Martinique
🎭 Event: Pre-Mardi Gras Red & Black Parade


#FortDeFrance #Martinique #MardiGras #Carnival2025 #CaribbeanCulture #RedAndBlackParade #FortDeFranceCarnival #MartiniqueCarnival #TravelCaribbean #StreetParade",https://i.ytimg.com/vi/M6vc8iOIKzA/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,46,"🌊 Barbados Bridgetown Pebbles Beach | Swimming Looking for Sea Turtles 🐢🌞",https://www.youtube.com/watch?v=XKjGOuwlfUU,XKjGOuwlfUU,2025-08-17T11:08:35Z,12:05,400,"Escape to the crystal-clear waters of Pebbles Beach, Barbados for a peaceful day of sun, sea, and relaxation.
No talking, just the soothing sounds of gentle waves, warm sunshine, and the magic of swimming in the Caribbean.
Watch as we explore the turquoise waters and keep an eye out for friendly sea turtles with no success 🙂

Perfect for:

Relaxation & stress relief

Background ambience

Virtual travel to the Caribbean


📍 Location: Pebbles Beach, Barbados
☀ Weather: Sunny & warm with blue skies and turquoise sea
🐢 Highlights: Swimming, Caribbean vibes

If you enjoy peaceful beach videos, please like, share & subscribe for more relaxing travel escapes.


---
#PebblesBeach #Barbados #CaribbeanBeach #RelaxingBeach #OceanSounds #NoTalking #SeaTurtles #BeachRelaxation #BlueSea #TravelVibes #NatureSounds #TropicalBeach #SwimmingWithTurtles #SunnyDay #RelaxingSounds",https://i.ytimg.com/vi/XKjGOuwlfUU/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,47,"Afternoon Drive in Castries, Saint Lucia🇱🇨 | Cruise Port to Hilltop Airbnb | Friendly Dogs 🐕",https://www.youtube.com/watch?v=KoxwYd3tTT4,KoxwYd3tTT4,2025-08-08T16:11:28Z,07:10,760,"Join us for a relaxing afternoon drive through the vibrant streets of Castries, Saint Lucia! 🌴
We start at the bustling cruise ship port, winding through colorful local neighborhoods before heading uphill toward my Airbnb. Along the way, enjoy distant views of the docked cruise ships, the island’s natural beauty, and a peaceful Caribbean vibe.
Stay tuned until the end for a warm welcome from some adorable and friendly local dogs 🐕❤️

📍 Highlights:

Scenic drive through Castries streets

Panoramic cruise ship views

Tropical island atmosphere

Cute dogs to brighten your day


If you enjoy travel videos, island drives, and local life, don’t forget to like 👍, subscribe 🔔, and share this adventure!

#Castries #SaintLucia #CruisePort #TravelVlog #IslandLife #CaribbeanVibes",https://i.ytimg.com/vi/KoxwYd3tTT4/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,48,"Martinique | Rum Distillery and Botanical Garden | Habitation Clément 🇲🇶🌴",https://www.youtube.com/watch?v=gPoEyjtUjJk,gPoEyjtUjJk,2025-07-30T18:54:59Z,31:40,280,"Join me on a serene walking tour through the stunning Habitation Clément, one of Martinique’s most iconic cultural and historical sites. 🌿

Located in Le François, this beautifully preserved Creole estate offers a unique blend of tropical gardens, colonial architecture, and art installations, all set on a former sugar plantation and rum distillery. 🏡

In this video, you’ll experience:

Lush botanical pathways 🌺

Historic distillery buildings and aging cellars 🥃

Open-air Caribbean art exhibits 🎨

Panoramic views of the surrounding countryside ⛰️


Whether you're a lover of history, nature, rum, or Caribbean culture, this walk offers a glimpse into the rich heritage of Martinique.

🎧 Sit back, relax, and let the beauty of Habitation Clément transport you.

👉 Don’t forget to like, comment, and subscribe for more relaxing walks and travel inspiration around the Caribbean and beyond!

📍Location: Habitation Clément, Le François, Martinique

-----------


#Martinique
#HabitationClement
#CaribbeanTravel
#WalkingTour
#MartiniqueTourism
#RumDistillery
#CaribbeanHistory
#TravelVlog
#SilentWalk
#RelaxingWalk
#NatureWalk
#TropicalGarden
#CreoleCulture
#MartiniqueVlog
#HistoricalPlaces",https://i.ytimg.com/vi/gPoEyjtUjJk/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,49,"Rite Side of Red Live in Barbados 🌴 | Surfer’s Bay Reggae Concert Vibes",https://www.youtube.com/watch?v=kzJq4DTUY7M,kzJq4DTUY7M,2025-07-06T20:17:08Z,01:27,624,"Feel the island vibes as Rite Side of Red brings reggae heat to Surfer’s Bay, Barbados! 🎶🔥
This electrifying live performance captures the soul of Caribbean sound and the magic of Barbados nights. Don’t miss the rhythm, the crowd, and the good energy.

📍Location: Surfer’s Bay, Silver Sands, Barbados
🎤 Band: Rite Side of Red
🎵 Genre: Reggae / Island Fusion

👉 Like, comment, and share for more Caribbean concert vibes!


---

#RiteSideOfRed #BarbadosMusic #LiveReggae #SurfersBay #BarbadosVibes #IslandMusic #ReggaeConcert #LiveInBarbados #CaribbeanMusic #BarbadosNightlife #BeachConcert #ReggaeShort",https://i.ytimg.com/vi/kzJq4DTUY7M/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,50,"Martinique Saint James Rum Distillery  | Distillerie Saint James – Musée du Rhum",https://www.youtube.com/watch?v=jkXEzTlWNhA,jkXEzTlWNhA,2025-06-29T20:08:19Z,21:06,258,"Take a peaceful stroll through the legendary Saint James Distillery in Sainte-Marie, Martinique 🇲🇶. In this immersive slow walk, we explore the historic Rum Museum, vintage equipment, and the serene premises surrounded by lush tropical greenery and colonial-era architecture.

This is more than just a walk — it’s a journey into the heritage of Caribbean rum-making. Enjoy the sights and sounds of one of Martinique’s oldest and most iconic distilleries, founded in 1765.

🎧 No commentary, just ambient sounds — perfect for relaxation or virtual travel.
📍 Location: Sainte-Marie, Martinique
🕰️ Highlights: Distillery buildings, rum museum exhibits, traditional stills, outdoor gardens

If you enjoy cultural walks, slow travel, or are a rum enthusiast, don’t forget to like, subscribe, and hit the bell 🔔!



#SaintJamesDistillery #Martinique #RumMuseum #SlowWalk #WalkingTour #TravelMartinique #CaribbeanRum #SaintJamesRum #HistoricalWalk #VirtualTravel #SainteMarieMartinique #SlowTV #RhumMartinique #CaribbeanCulture
 #RumDistilleryTour


----------------
Partez pour une promenade paisible à travers la Distillerie Saint James, emblème historique situé à Sainte-Marie en Martinique 🇲🇶. Cette balade immersive vous fait découvrir le Musée du Rhum, les anciennes machines de distillation, ainsi que les magnifiques jardins et bâtiments du domaine.

Plus qu'une simple visite, c’est un voyage dans le temps, au cœur du patrimoine rhumier de la Caraïbe. Profitez de l’atmosphère authentique, sans commentaire — uniquement les sons ambiants pour une expérience relaxante ou une évasion virtuelle.

📍 Lieu : Sainte-Marie, Martinique
🕰️ À découvrir : bâtiments de la distillerie, expositions du musée, alambics traditionnels, jardins tropicaux

👉 Si vous aimez les balades culturelles, le slow travel ou l’histoire du rhum, n’oubliez pas de liker, vous abonner et activer la cloche 🔔 !


#DistillerieSaintJames #Martinique #MuséeDuRhum #BaladeLente #VisiteMartinique #RhumCaribéen #SaintJamesRhum #PatrimoineMartiniquais #SlowTV #RhumMartinique #SainteMarieMartinique #TourismeMartinique #CultureCaribéenne #BaladeCulturelle #VisiteDistillerie",https://i.ytimg.com/vi/jkXEzTlWNhA/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,51,"Barbados 🇧🇧| Bridgetown, Christ Church South Coast Walk",https://www.youtube.com/watch?v=1owhfDD2NZ8,1owhfDD2NZ8,2025-06-22T19:21:27Z,24:15,739,"Take a relaxing walk with me through the vibrant and sunny streets of Barbados! ☀️ Today, we explore the scenic south coast, this area is full of local flavors, Caribbean vibes, and welcoming energy. 🌴✨

Whether you're planning a trip to Barbados or just love travel content, this peaceful walk will transport you to paradise!

📍 Location: South Coast of Barbados


Nelson's Road | Naby Garden Road  | Marine Gardens | Queens Way  | Hastings Main Road along the southern coast and the Lantern's Mall where you can find an ATM, good food and a general store open on Sundays.

👉 Don’t forget to LIKE, SUBSCRIBE, and hit the bell for more relaxing walks and island life content!




#BarbadosWalk #LanternsMall #BajanFood #BarbadosTour #SunnyDayWalk #CaribbeanTravel #IslandVibes #WalkingTour #LocalFood #TravelBarbados #BarbadosVlog #Wanderlust #ChristChurchBarbados #BeachVibes #BajanCulture",https://i.ytimg.com/vi/1owhfDD2NZ8/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,52,"Martinique 🇲🇶 Ash Wednesday After-Party Madness | DJs, Live Music Vibes! Carnival 2025",https://www.youtube.com/watch?v=LSn2fPTOGAw,LSn2fPTOGAw,2025-06-15T19:44:52Z,11:31,179,"Get an inside look at the spontaneous Ash Wednesday after-party on the vibrant streets of Fort-de-France, Martinique! 🎉 From pumping DJ sets to live music and a sea of people dressed in white and black, this street celebration is a true Caribbean vibe you don't want to miss.

Captured raw and unfiltered, this vertical video brings you right into the heart of the island’s post-Carnival culture.

📍 Location: Fort-de-France, Martinique
📅 Event: Ash Wednesday After-Party
🎶 Music: Live DJs, Caribbean beats, and street sound systems

https://youtube.com/playlist?list=PLAPhUH0qxQvkum5Eb77eEkaiU7fVbXpi_&si=eL5UPyfZ1TQ3ky2f

👉 Don’t forget to like, comment, and subscribe for more Caribbean street culture content!

#MartiniqueVibes #CarnivalAfterParty #AshWednesday2025",https://i.ytimg.com/vi/LSn2fPTOGAw/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,53,"Mardi Gras Morning Walk in Fort-de-France Martinique | Quiet Streets Before the Carnival Parade",https://www.youtube.com/watch?v=ZmYQkhYdW7o,ZmYQkhYdW7o,2025-06-11T16:00:55Z,11:03,937,"Start your Mardi Gras with a peaceful morning walk through the vibrant streets of Fort-de-France, Martinique 🇲🇶. Before the crowds and costumes take over, the city glows in the early sunshine—calm, colorful, and full of quiet anticipation.

Explore empty streets, see street vendors setting up, and feel the unique vibe of Carnival day just before it erupts into celebration. A rare look at the calm before the storm on one of the most festive days in the Caribbean!

📍 Location: Fort-de-France, Martinique
📆 Event: Mardi Gras Morning (Carnival Day)
☀️ Weather: Sunny and warm
🎭 Parade: Coming later in the day!

🔔 Don’t forget to like, comment, and subscribe for more travel walks and Caribbean culture videos!



#FortDeFrance #MartiniqueCarnival #MardiGras2025 #CaribbeanVibes #WalkingTour #MardiGrasMorning #CarnivalPrep #EmptyStreets #TravelVlog #MartiniqueWalk #CarnivalVibes #CaribbeanCarnival #TravelCaribbean",https://i.ytimg.com/vi/ZmYQkhYdW7o/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,54,"🔥 Mardi Gras Martinique | Conque de lambi & Bold Beats | Red & Black Parade Power 🎺🥁",https://www.youtube.com/watch?v=kzoNKSf5KFM,kzoNKSf5KFM,2025-06-08T18:54:07Z,00:35,702,"Experience the electrifying energy of Mardi Gras with a stunning all-female marching band in bold red and black costumes! Watch as they bring the streets to life with booming drums, blaring brass, and mesmerizing conch shell . This is not your average parade — it’s a rhythmic explosion of color, culture, and carnival spirit! 🎭🎶

🎥 Filmed during the vibrant Mardi Gras celebration, this short captures the soul of the festival with unique instruments, empowering performances, and unmissable style.

📍 Subscribe for more musical parades, street performances, and cultural celebrations from around the world!


#MardiGras #MarchingBand #CarnivalVibes #Drumline #TrumpetPower #WomenInMusic #SeashellTrumpet #StreetPerformance #RedAndBlackStyle #FestivalVibes #ParadeLife #BrassBand #MardiGras2025 #Shorts",https://i.ytimg.com/vi/kzoNKSf5KFM/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,55,"Driving in Saint Lucia | From Castries to Soufrière  🌴☀️🇱🇨",https://www.youtube.com/watch?v=T8zqoi73KEM,T8zqoi73KEM,2025-06-08T09:11:35Z,31:32,"3,931","Take a front-row seat on the drive from Castries to Soufrière on a sunny day in Saint Lucia! 🇱🇨

Experience the lush green mountains, sparkling ocean views, and charming villages along this iconic route. Although we hit a few patches of roadwork, the beauty of Saint Lucia shines through every curve of the road.

🚗 Route Highlights:

Panoramic Caribbean Sea views 🌊

Local life and roadside charm

Road conditions


If you’re planning to visit or just want to escape into a tropical daydream, this real-time drive has it all.


Don’t forget to like, comment, and subscribe for more island drives and Caribbean content!



#SaintLucia #CastriesToSoufriere #IslandDrive #ScenicDrive #CaribbeanViews #TravelSaintLucia #RoadTripVibes #TropicalDrive #ExploreSaintLucia #CaribbeanRoadTrip #SunnyDayDrive #NatureViews #SaintLuciaRoads #IslandAdventure",https://i.ytimg.com/vi/T8zqoi73KEM/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,56,"Mardi Gras Carnival 2025 Martinique 🇲🇶",https://www.youtube.com/watch?v=sf7EcEsC8NM,sf7EcEsC8NM,2025-06-04T19:07:37Z,00:23,"1,909","Experience the electrifying rhythm of a Mardi Gras night! This high-energy marching band lights up the streets with powerful drums, decked out in striking red, black, and African-inspired colors. A vibrant celebration of culture, music, and unity—captured late into the night. Don’t miss the beat!


#MardiGras #MarchingBand #StreetDrummers #NightParade #CarnivalVibes  
#AfricanColors #RedAndBlackStyle #Drumline #NewOrleansVibes  
#FestivalEnergy #MardiGras2025 #CulturalRhythms #LateNightBeats  
#LiveMusic #ParadeLif",https://i.ytimg.com/vi/sf7EcEsC8NM/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,57,"Mardi Gras | Carnival 2025 | Fort-de-France, Martinique",https://www.youtube.com/watch?v=VwnPeFpTPH4,VwnPeFpTPH4,2025-06-04T18:11:37Z,24:47,"1,552","Experience the vibrant energy of Mardi Gras in Fort-de-France, Martinique! From noon until late into the night, this Caribbean carnival explodes with color, rhythm, and tradition. Watch as marching bands fill the streets, and thousands of people dressed in striking red and black dance, celebrate, and embrace the spirit of the island's unique take on Carnival.

🎭 Feel the beat of the drums, immerse yourself in the Creole culture, and witness the powerful visual impact of this symbolic day where red and black represent rebellion, unity, and pride.

📍 Location: Fort-de-France, Martinique
📅 Event: Mardi Gras (Carnival Tuesday)
🎶 Features: Live music, traditional costumes, street parades, and high-energy performances.

👉 Don’t forget to like, comment, and subscribe for more Carnival and cultural celebration videos from around the world!


---

#MardiGrasMartinique
#FortDeFranceCarnival
#MartiniqueCarnival2025
#CaribbeanCarnival
#MardiGras2025
#CarnivalVibes",https://i.ytimg.com/vi/VwnPeFpTPH4/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,58,"Saint Lucia Walking Tour | Streets of Castries on a Sunday",https://www.youtube.com/watch?v=mjjN_czUWNE,mjjN_czUWNE,2025-06-01T15:06:03Z,15:38,"3,953","Join me for a peaceful Sunday afternoon walk through the quiet streets of Castries, the capital city of Saint Lucia 🇱🇨. Starting at the cruise ship harbor, I take you on a slow-paced tour toward the main square, passing by closed shops, empty restaurants, and the tranquil charm of a city at rest.

This video captures the unique atmosphere of Castries when the cruise crowds are gone and the locals take the day off. Whether you're planning a trip or just curious about what Saint Lucia looks like on a calm Sunday, this virtual walk gives you a real-time look at the city’s quieter side.

📍 Route Highlights:

Cruise Ship Terminal / Port of Castries

Empty streets and shuttered stores

The Main Square (Derek Walcott Square)


🎥 Filmed in 4K for an immersive walking tour experience.

Don't forget to like, subscribe, and leave a comment if you've been to Castries or dream of visiting Saint Lucia!


#Castries #SaintLucia #WalkingTour #CruisePort #SundayWalk #CastriesSaintLucia #CaribbeanTravel #CruiseStop #VirtualWalk #CityWalk #EmptyStreets #DerekWalcottSquare #TravelVlog #IslandVibes #CaribbeanCruise #CastriesWalk #SlowTravel #OffTheBeatenPath",https://i.ytimg.com/vi/mjjN_czUWNE/hqdefault.jpg,available
"Magic Soul Travel",https://www.youtube.com/@magicsoultravel,UC4zkEzqEk1yyAgoxctP3z8g,59,"Saint Lucia | Castries Market | Sunday Afternoon 🇱🇨🌴",https://www.youtube.com/watch?v=W05iEen_Oyw,W05iEen_Oyw,2025-05-30T21:55:40Z,01:00,547,"Join me for a peaceful Sunday stroll through the colorful Castries Market in Saint Lucia. Local music fills the air as a few vendors sell their goods. A simple moment capturing the heart and soul of this island paradise. 🌴✨

🎶 Background: Island music playing
📍 Location: Castries Market, Saint Lucia
🛍️ Featuring: Local vendors, culture, Caribbean charm

Don’t forget to like 👍, comment 💬, and subscribe 🔔 for more island moments!

#CastriesMarket #SaintLucia #CaribbeanVibes #IslandLife #SundayWalk #LocalMarket #TravelShorts #Castries #CaribbeanCulture #SaintLuciaVibes #IslandMusic #MarketWalk #TravelReels #ExploreSaintLucia #AuthenticTravel",https://i.ytimg.com/vi/W05iEen_Oyw/hqdefault.jpg,available
